dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,31,20190310,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,32,20190317,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,33,20190324,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,34,20190331,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,35,20190407,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,36,20190414,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,37,20190421,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,38,20190428,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,39,20190505,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,40,20190512,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,41,20190519,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,42,20190526,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,43,20190602,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,44,20190609,0,NONE
